protein,pog
human0|p287,0
human1976|p1531,8
human2343|p540,8
human2350|p540,8
human2393|p148,8
human2404|p148,8
human141|p1168,8
human738|p1821,8
human742|p3031,8
human152|p4745,8
human2281|p5692,8
human2282|p5702,8
human2283|p5639,8
human2284|p5530,8
human2286|p5447,8
human409|p2004,8
human2726|p930,8
human3631|p126,8
human3633|p484,8
human24|p3847,8
human657|p3619,8
human681|p5653,8
human689|p1203,8
human955|p2481,8
human960|p2481,8
human3056|p2579,8
human3058|p2580,8
human1920|p1283,8
human687|p5905,8
human1756|p186,8
human1762|p186,8
human807|p3973,8
human3372|p3718,8
human2067|p2390,8
human1052|p3518,8
human1055|p3519,8
human255|p422,8
human1258|p82,8
human1621|p1152,8
human2007|p2475,8
human3141|p4270,8
human1027|p2602,8
human1030|p2606,8
human1033|p2599,8
human3303|p3310,8
human3305|p2638,8
human3308|p2634,8
human3346|p2754,8
human3210|p4590,8
human3517|p2292,8
human3676|p2891,8
human2089|p1793,8
human1405|p356,8
human218|p2960,8
human3738|p1349,8
human452|p2461,8
human952|p1131,8
human954|p1131,8
human3599|p4135,8
human3600|p2818,8
human3601|p2602,8
human3602|p209,8
human917|p174,8
human920|p174,8
human3155|p2046,8
human3157|p1726,8
human3160|p2386,8
human3163|p2388,8
human3170|p3012,8
human3435|p500,8
human3457|p3556,8
human3476|p2128,8
human2072|p284,8
human1013|p2985,8
human1015|p2984,8
human3139|p1378,8
human3144|p3053,8
human3146|p3248,8
human1792|p1043,8
human2717|p847,8
human1054|p2168,8
human3454|p4880,8
human3456|p4994,8
human3123|p2,8
human3045|p3342,8
human270|p3558,8
human318|p1542,8
human636|p3653,8
human1830|p2966,8
human948|p5221,8
human3038|p5292,8
human2087|p5510,8
human2365|p557,8
human2407|p581,8
human591|p2551,8
human760|p2207,8
human922|p2118,8
human930|p2654,8
human936|p2659,8
human1024|p2781,8
human3012|p3058,8
human3322|p1859,8
human3603|p158,8
human3282|p5386,8
human3358|p5474,8
human3431|p981,8
human3598|p1962,8
human798|p84,8
human1962|p3864,8
human3515|p2107,8
human3563|p741,8
human1219|p1148,8
human1221|p1149,8
human1223|p907,8
human854|p4232,8
human972|p1808,8
human974|p1808,8
human3037|p1206,8
human3039|p1207,8
human3156|p1352,8
human3172|p1372,8
human3296|p1793,8
human3299|p1849,8
human3413|p2061,8
human3459|p984,8
human2087|p3643,8
human2100|p2206,8
human697|p1212,8
human3571|p2973,8
human609|p2134,8
human886|p2909,8
human2491|p2437,8
human3184|p1015,8
human3186|p1015,8
human1174|p930,8
human1193|p926,8
human708|p452,8
human1940|p649,8
human1326|p1489,8
human2939|p1407,8
human2970|p1299,8
human2981|p1300,8
human3282|p4348,8
human3358|p4813,8
human3431|p451,8
human794|p3785,8
human2715|p1298,8
human59|p3068,8
human523|p3123,8
human953|p3029,8
human962|p2383,8
human1020|p2049,8
human1049|p705,8
human1057|p1353,8
human1058|p1994,8
human3127|p758,8
human3241|p600,8
human3247|p1401,8
human3342|p1978,8
human3445|p2554,8
human3446|p2553,8
human286|p1718,8
human3739|p1290,8
human3740|p1543,8
human74|p4295,8
human3291|p2093,8
human3300|p925,8
human3301|p925,8
human3302|p925,8
human2330|p14,8
human2333|p14,8
human992|p1505,8
human993|p1505,8
human994|p1505,8
human3437|p1762,8
human957|p2433,8
human959|p2434,8
human3054|p1898,8
human3057|p1896,8
human3440|p3271,8
human3442|p3270,8
human3136|p2211,8
human3380|p2098,8
human443|p3874,8
human252|p2785,8
human1992|p1149,8
human2002|p647,8
human2012|p647,8
human2015|p647,8
human3240|p625,8
human3244|p625,8
human3245|p625,8
human2029|p528,8
human956|p3517,8
human958|p3517,8
human3055|p2873,8
human3059|p2792,8
human2473|p1181,8
human2477|p1181,8
human2480|p1181,8
human1906|p639,8
human2450|p1151,8
human549|p1125,8
human1369|p658,8
human754|p2881,8
human758|p74,8
human1942|p277,8
human2814|p1298,8
human2822|p651,8
human1783|p120,8
human2443|p612,8
human2722|p830,8
human2048|p2106,8
human713|p3531,8
human714|p2628,8
human715|p4854,8
human716|p1857,8
human718|p4944,8
human1917|p4560,8
human1155|p339,8
human1161|p339,8
human3448|p2226,8
human3450|p2230,8
human1792|p2125,8
human2717|p3473,8
human3732|p862,8
human3635|p1403,8
human348|p141,8
human1284|p407,8
human1663|p207,8
human1681|p206,8
human1732|p65,8
human1734|p65,8
human1937|p228,8
human3279|p1041,8
human3281|p1398,8
human3438|p1338,8
human3439|p1335,8
human419|p1493,8
human2545|p745,8
human2725|p1670,8
human976|p1920,8
human980|p1917,8
human3066|p1404,8
human3068|p1442,8
human3071|p1913,8
human1946|p1593,8
human3498|p1494,8
human858|p1064,8
human2849|p501,8
human2884|p501,8
human2768|p161,8
human1629|p577,8
human2791|p418,8
human2801|p409,8
human3555|p1416,8
human0|p1061,9
human623|p1775,9
human3524|p403,9
human264|p1803,9
human921|p374,9
human2439|p996,9
human3198|p1242,9
human3527|p1741,9
human1009|p1135,9
human268|p1619,9
human811|p697,9
human1145|p1392,9
human1165|p634,9
human3121|p319,9
human2197|p976,9
human722|p1571,9
human2136|p2462,9
human702|p1059,9
human880|p234,9
human3549|p646,9
human3746|p715,9
human3748|p1467,9
human3756|p434,9
human585|p656,9
human3519|p240,9
human3520|p51,9
human3521|p1757,9
human927|p1045,9
human928|p1045,9
human3019|p1234,9
human545|p304,9
human3518|p1924,9
human3752|p1454,9
human3745|p104,9
human3758|p26,9
human454|p1620,9
human619|p807,9
human683|p2266,9
human3545|p2028,9
human3546|p1218,9
human3547|p1168,9
human3548|p124,9
human3550|p143,9
human402|p489,9
human803|p2175,9
human521|p368,9
human1662|p67,9
human809|p2012,9
human2521|p74,9
human2417|p285,9
human1927|p135,9
human2189|p65,9
human774|p1016,9
human845|p1244,9
human712|p1688,9
human867|p2079,9
human1809|p330,9
human2519|p361,9
human33|p39,9
human42|p2254,9
human465|p1352,9
human1928|p1022,9
human2146|p551,9
human3772|p1313,9
human584|p1174,9
human3540|p353,9
human1642|p1337,9
human3433|p594,9
human2287|p708,9
human2406|p446,9
human2704|p229,9
human1705|p214,9
human1710|p267,9
human2434|p1573,9
human1948|p1514,9
human2207|p198,9
human1652|p1194,9
human1660|p707,9
human1173|p2238,9
human1337|p1340,9
human2020|p372,9
human2437|p106,9
human775|p816,9
human892|p50,9
human729|p256,9
human2678|p1541,9
human1594|p2060,9
human1630|p373,9
human1635|p319,9
human730|p2442,9
human2938|p1208,9
human2305|p607,9
human2667|p654,9
human2674|p613,9
human2898|p1013,9
human2768|p1290,9
human735|p2227,9
human1629|p1418,9
human2446|p1705,9
human2481|p1720,9
human2394|p782,9
human2403|p735,9
human121|p838,9
human518|p1644,9
human48|p2079,9
human1178|p548,9
human1191|p2040,9
human1196|p2035,9
human1198|p1920,9
human2696|p840,9
human731|p1131,9
human751|p814,9
human1621|p1764,9
human2768|p2503,9
human1819|p1073,9
human2636|p738,9
human2756|p1038,9
human3306|p947,9
human3307|p948,9
human1376|p282,9
human2073|p933,9
human2076|p936,9
human1258|p948,9
human1913|p54,9
human2653|p1841,9
human2665|p1446,9
human2677|p1777,9
human3781|p1111,9
human2491|p3375,9
human3184|p3787,9
human3186|p3787,9
human3515|p4190,9
human2346|p3495,9
human131|p1343,9
human3375|p312,9
human3455|p933,9
human2781|p278,9
human30|p933,9
human92|p2976,9
human98|p1113,9
human248|p212,9
human272|p3919,9
human488|p4328,9
human496|p2452,9
human561|p3061,9
human571|p4241,9
human579|p1245,9
human1977|p383,9
human917|p323,9
human920|p323,9
human3155|p3626,9
human3157|p3307,9
human3160|p3696,9
human3163|p3700,9
human3170|p2800,9
human3435|p1972,9
human3457|p2627,9
human3476|p3906,9
human1200|p1816,9
human3571|p3052,9
human1052|p3479,9
human1055|p3480,9
human1027|p2764,9
human1030|p2769,9
human1033|p2761,9
human1793|p4424,9
human1805|p4425,9
human1818|p2821,9
human2087|p4237,9
human3303|p2938,9
human3305|p3242,9
human3308|p3187,9
human3346|p2767,9
human3125|p2341,9
human3203|p4195,9
human3206|p4195,9
human256|p607,9
human999|p3312,9
human1000|p3311,9
human3098|p1389,9
human3099|p1386,9
human3141|p2462,9
human3450|p5664,9
human3472|p4554,9
human3337|p1738,9
human591|p3030,9
human760|p1334,9
human930|p3939,9
human936|p3945,9
human952|p4221,9
human954|p4221,9
human1013|p3646,9
human1015|p3645,9
human1024|p3795,9
human2072|p3585,9
human3139|p2324,9
human3144|p3730,9
human3146|p3640,9
human3322|p3512,9
human3463|p3833,9
human3603|p1695,9
human218|p781,9
human487|p2282,9
human1996|p3866,9
human3210|p4033,9
human3599|p2359,9
human3600|p4389,9
human3601|p4223,9
human983|p4256,9
human990|p4256,9
human2514|p4224,9
human3078|p3838,9
human3079|p3839,9
human3280|p2619,9
human3283|p3054,9
human3298|p3877,9
human3313|p3516,9
human3314|p3460,9
human3389|p3620,9
human452|p2026,9
human3602|p4400,9
human1054|p4918,9
human3123|p402,9
human3293|p3472,9
human3427|p1098,9
human3454|p3215,9
human3456|p3547,9
human3367|p3428,9
human3368|p3425,9
human3646|p4589,9
human807|p2289,9
human3291|p4132,9
human3300|p2745,9
human3301|p2745,9
human3302|p2621,9
human798|p1627,9
human956|p1729,9
human958|p1729,9
human1962|p3519,9
human3055|p1503,9
human3059|p1498,9
human3372|p4685,9
human879|p2440,9
human1960|p3041,9
human991|p454,9
human996|p375,9
human1739|p1452,9
human3135|p1640,9
human915|p4324,9
human916|p4325,9
human3007|p2761,9
human3604|p2852,9
human3128|p2791,9
human3257|p3206,9
human3258|p3216,9
human3338|p3024,9
human3348|p3081,9
human3349|p3119,9
human3185|p1039,9
human3187|p1038,9
human3319|p992,9
human3320|p992,9
human3321|p991,9
human1046|p1584,9
human3273|p1243,9
human3424|p1343,9
human3402|p3809,9
human3403|p3811,9
human3676|p3868,9
human3684|p3418,9
human1320|p2331,9
human997|p2174,9
human3386|p1572,9
human3449|p1044,9
human1924|p560,9
human1926|p81,9
human2660|p175,9
human948|p4407,9
human3038|p3747,9
human3045|p6276,9
human3431|p3676,9
human3598|p2864,9
human1219|p3976,9
human1221|p3978,9
human1223|p3615,9
human2330|p4421,9
human2333|p3978,9
human3282|p3469,9
human3358|p4665,9
human3458|p1354,9
human3478|p3729,9
human3680|p4214,9
human2152|p3183,9
human1290|p3477,9
human1706|p3279,9
human2907|p4095,9
human1993|p43,9
human3683|p2965,9
human1701|p4428,9
human1701|p9380,9
human1704|p4260,9
human2224|p2089,9
human2225|p2006,9
human2226|p1897,9
human3229|p674,9
human3230|p673,9
human3369|p1829,9
human3370|p1838,9
human427|p938,9
human275|p1863,9
human291|p649,9
human307|p776,9
human355|p2579,9
human430|p2851,9
human447|p627,9
human3692|p3662,9
human3784|p2130,9
human1217|p1048,9
human3376|p4580,9
human3377|p4587,9
human3397|p3287,9
human3689|p714,9
human3690|p3069,9
human3691|p4624,9
human29|p1669,9
human3365|p3784,9
human3432|p427,9
human1011|p77,9
human2318|p1448,9
human258|p923,9
human2699|p1481,9
human1979|p2426,9
human1981|p2281,9
human1987|p668,9
human1991|p224,9
human2507|p4626,9
human2514|p4151,9
human144|p3306,9
human918|p2821,9
human3008|p4890,9
human3009|p4498,9
human1579|p2516,9
human2288|p4005,9
human746|p3407,9
human947|p3236,9
human949|p3236,9
human950|p3289,9
human1002|p3572,9
human1003|p3571,9
human1005|p3162,9
human3685|p2517,9
human3686|p4180,9
human3687|p1764,9
human2906|p960,9
human3693|p4741,9
human1263|p1577,9
human1371|p201,9
human1377|p1590,9
human1381|p1439,9
human1707|p789,9
human3688|p740,9
human2576|p762,9
human2583|p762,9
human905|p553,9
human3211|p474,9
human3292|p799,9
human1778|p1133,9
human1347|p1044,9
human1659|p1441,9
human2174|p1131,9
human2184|p1131,9
human2196|p1130,9
human793|p1033,9
human1059|p1318,9
human3284|p2360,9
human1321|p3613,9
human1332|p3612,9
human1339|p3510,9
human957|p2758,9
human959|p2759,9
human3054|p4170,9
human3057|p4560,9
human3136|p2033,9
human3440|p3129,9
human3442|p3128,9
human826|p488,9
human2877|p2008,9
human691|p2012,9
human1167|p1192,9
human1711|p424,9
human3700|p851,9
human2080|p2531,9
human3336|p1149,9
human501|p803,9
human3379|p1501,9
human3584|p1615,9
human3585|p464,9
human3586|p685,9
human1743|p1350,9
human3703|p1289,9
human1175|p1826,9
human1954|p1523,9
human2312|p1923,9
human2566|p1521,9
human2567|p1451,9
human2652|p1506,9
human2655|p1450,9
human2666|p1640,9
human3743|p376,9
human345|p1065,9
human1242|p1190,9
human1286|p55,9
human1289|p55,9
human1733|p824,9
human2009|p636,9
human2917|p350,9
human1039|p2801,9
human1043|p2802,9
human2953|p347,9
human2982|p289,9
human814|p1100,9
human2217|p426,9
human2219|p426,9
human689|p4997,9
human681|p5051,9
human1343|p97,9
human657|p5075,9
human671|p4756,9
human687|p929,9
human2028|p474,9
human3517|p4912,9
human698|p882,9
human1627|p2153,9
human1666|p402,9
human24|p4167,9
human955|p2178,9
human960|p2178,9
human3056|p2152,9
human3058|p2152,9
human1216|p1102,9
human2618|p1135,9
human2627|p1135,9
human824|p1871,9
human2550|p2200,9
human1847|p1538,9
human652|p3103,9
human3129|p1282,9
human3130|p1282,9
human3001|p2680,9
human2211|p14,9
human2115|p1044,9
human2117|p918,9
human2132|p814,9
human2135|p686,9
human457|p4816,9
human1240|p952,9
human2920|p1281,9
human1729|p965,9
human1735|p965,9
human1622|p2366,9
human2539|p2300,9
human2541|p2299,9
human2544|p2244,9
human1923|p1002,9
human970|p5,9
human973|p5,9
human3064|p901,9
human834|p257,9
human837|p1020,9
human733|p177,9
human3643|p1207,9
human1658|p2431,9
human292|p3722,9
human8|p2092,9
human2489|p1335,9
human2682|p2086,9
human2697|p1824,9
human596|p1079,9
human1220|p1106,9
human1224|p1257,9
human3466|p739,9
human3473|p758,9
human3640|p165,9
human3642|p754,9
human2064|p1618,9
human1784|p78,9
human1835|p5781,9
human1841|p4862,9
human1859|p4990,9
human1861|p4855,9
human1866|p4741,9
human1874|p4811,9
human1878|p4617,9
human1881|p4615,9
human2210|p300,9
human2442|p78,9
human2476|p79,9
human2484|p968,9
human2485|p968,9
human2488|p655,9
human2488|p1856,9
human3605|p505,9
human1906|p747,9
human1109|p1425,9
human1896|p292,9
human1905|p235,9
human2681|p1313,9
human2691|p963,9
human2698|p1309,9
human243|p1825,9
human771|p598,9
human1632|p408,9
human1797|p104,9
human1813|p126,9
human2497|p385,9
human2592|p323,9
human2824|p232,9
human2901|p306,9
human3606|p879,9
human2041|p1388,9
human2599|p1867,9
human2605|p1867,9
human455|p1973,9
human1064|p185,9
human1065|p229,9
human903|p1077,9
human2268|p1485,9
human1152|p533,9
human1158|p533,9
human2040|p593,9
human2610|p773,9
human2626|p773,9
human493|p2711,9
human49|p1293,9
human3543|p1181,9
human2258|p2640,9
human693|p383,9
human2927|p1571,10
human2440|p1694,10
human1011|p3438,10
human2411|p2599,10
human1630|p2617,10
human1635|p2177,10
human868|p130,10
human3231|p956,10
human3093|p1507,10
human3185|p863,10
human3187|p862,10
human3319|p1713,10
human3320|p1713,10
human3321|p1671,10
human3432|p1227,10
human723|p1725,10
human1001|p1316,10
human1004|p1315,10
human3043|p1103,10
human3174|p710,10
human3175|p710,10
human3332|p1357,10
human3360|p937,10
human3362|p937,10
human1016|p789,10
human3552|p3169,10
human979|p2160,10
human982|p1918,10
human2059|p1197,10
human2061|p1144,10
human292|p481,10
human186|p4151,10
human186|p3568,10
human2324|p1857,10
human2326|p1799,10
human544|p2792,10
human2307|p510,10
human2321|p509,10
human2322|p502,10
human2327|p502,10
human1582|p1676,10
human3678|p3359,10
human309|p769,10
human3072|p797,10
human2830|p205,10
human152|p887,10
human2281|p1048,10
human2282|p1050,10
human2283|p1048,10
human2284|p4472,10
human2286|p4389,10
human3218|p1840,10
human1237|p164,10
human3134|p3395,10
human137|p3572,10
human2413|p1639,10
human1321|p3126,10
human1332|p3125,10
human1339|p3023,10
human482|p1605,10
human3407|p1853,10
human2560|p2141,10
human152|p5253,10
human2413|p1359,10
human270|p3671,10
human318|p2660,10
human636|p4210,10
human1830|p557,10
human841|p291,10
human1822|p1738,10
human926|p1709,10
human3020|p2953,10
human3021|p2757,10
human3205|p3104,10
human3426|p3115,10
human2281|p1652,10
human2282|p1655,10
human2283|p1652,10
human2284|p4397,10
human2286|p4314,10
human474|p884,10
human1111|p3070,10
human1119|p2734,10
human3|p3397,10
human84|p169,10
human130|p4374,10
human246|p1589,10
human536|p3457,10
human613|p3736,10
human2753|p278,10
human1405|p400,10
human1738|p2183,10
human1756|p142,10
human1762|p142,10
human2067|p3114,10
human2409|p1245,10
human2414|p1239,10
human2415|p1238,10
human3719|p1628,10
human2756|p1334,10
human3024|p369,10
human873|p565,10
human471|p510,10
human319|p401,10
human2073|p1568,10
human2076|p1575,10
human2636|p278,10
human3115|p1559,10
human3116|p1563,10
human157|p3860,10
human2365|p261,10
human2407|p261,10
human3609|p891,10
human2096|p1007,10
human134|p1159,10
human221|p18,10
human1628|p1348,10
human1644|p1350,10
human1292|p4008,10
human1109|p4334,10
human1896|p2066,10
human1905|p1884,10
human2681|p2015,10
human2691|p1661,10
human2698|p2008,10
human1386|p1039,10
human2857|p2720,10
human2093|p2018,10
human243|p2988,10
human3552|p658,10
human3493|p1657,10
human3494|p1226,10
human1066|p60,10
human1270|p5384,10
human1278|p1514,10
human1696|p2801,10
human1835|p813,10
human1841|p2032,10
human1859|p1519,10
human1861|p1518,10
human1866|p1517,10
human1874|p1898,10
human1878|p1896,10
human1881|p1897,10
human2591|p577,10
human2594|p538,10
human3779|p1077,10
human678|p2540,10
human730|p2603,10
human818|p1000,10
human513|p1153,10
human1153|p1591,10
human3780|p1048,10
human909|p756,10
human141|p649,10
human356|p2280,10
human1117|p2661,10
human1367|p3053,10
human1961|p1706,10
human3097|p4513,10
human2089|p3075,10
human412|p175,10
human1781|p1509,10
human1243|p626,10
human556|p2562,10
human2384|p127,10
human2249|p1638,10
human2914|p804,10
human3563|p1049,10
human3564|p1307,10
human1847|p3521,10
human2087|p888,10
human3571|p1063,10
human1958|p630,10
human1964|p481,10
human1966|p628,10
human1973|p335,10
human1976|p189,10
human2343|p241,10
human2350|p241,10
human2393|p715,10
human2404|p714,10
human2603|p662,10
human1779|p1633,10
human2866|p1363,10
human2880|p1363,10
human2035|p1140,10
human2045|p1072,10
human149|p3747,10
human2092|p1686,10
human2640|p1058,10
human671|p413,10
human681|p1239,10
human689|p3749,10
human2007|p2264,10
human24|p4591,10
human657|p2502,10
human955|p5092,10
human960|p5091,10
human3056|p4925,10
human3058|p4539,10
human167|p5831,10
human1253|p4054,10
human1257|p3084,10
human137|p2514,10
human826|p1012,10
human112|p3598,10
human3602|p2633,10
human1581|p570,10
human3108|p1747,10
human3568|p322,10
human592|p1629,10
human491|p837,10
human3569|p593,10
human1014|p752,10
human1017|p752,10
human1018|p751,10
human3138|p618,10
human3140|p618,10
human3148|p978,10
human3149|p978,10
human3151|p1260,10
human586|p310,10
human3591|p627,10
human1977|p710,10
human3046|p1764,10
human2062|p1307,10
human2065|p1244,10
human2229|p1523,10
human2233|p1580,10
human3129|p1493,10
human3130|p1493,10
human3235|p1995,10
human3357|p2050,10
human1012|p2366,10
human1726|p1356,10
human3592|p805,10
human3593|p1960,10
human2267|p3170,10
human3120|p2150,10
human925|p2068,10
human2483|p118,10
human27|p509,10
human1661|p1480,10
human485|p1575,10
human1685|p2021,10
human1695|p634,10
human3339|p819,10
human3341|p820,10
human497|p2239,10
human391|p4157,10
human1036|p2794,10
human1044|p2812,10
human137|p3571,10
human2529|p3738,10
human934|p2997,10
human3249|p2820,10
human3253|p2824,10
human1|p1026,10
human1053|p1058,10
human1056|p1056,10
human3199|p1113,10
human3705|p1070,10
human3444|p703,10
human83|p2390,10
human701|p772,10
human1291|p703,10
human3208|p2086,10
human3051|p1409,10
human3052|p1409,10
human3359|p866,10
human3374|p1781,10
human3378|p1651,10
human3704|p1352,10
human704|p312,10
human951|p1932,10
human1048|p1265,10
human3004|p816,10
human3111|p400,10
human3197|p1807,10
human3202|p1734,10
human3708|p1523,10
human1062|p811,10
human790|p674,10
human15|p2153,10
human106|p491,10
human217|p128,10
human451|p1525,10
human688|p569,10
human961|p1652,10
human1096|p1649,10
human3276|p1119,10
