Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	Source_batch	form	Quality
MET0209_bin.5	70.65	2.46	Neural Network (Specific Model)	11	0.912	3831	265.0119356512714	1676558	0.6	1927	482	21563	None	UHSG_MQ_3668	UHSG	
MET0213_bin.13	55.23	0.93	Neural Network (Specific Model)	11	0.879	22472	373.16053511705684	760527	0.44	598	44	80596	None	UHSG_MQ_3668	UHSG	
MET0215_bin.4	59.23	0.44	Neural Network (Specific Model)	11	0.919	4304	278.74454428754814	1414054	0.6	1558	356	41653	None	UHSG_MQ_3668	UHSG	
MET0216_bin.4	61.13	0.9	Neural Network (Specific Model)	11	0.922	3357	272.37571022727275	1245447	0.61	1408	392	11591	None	UHSG_MQ_3668	UHSG	
MET0217_bin.4	64.22	6.95	Neural Network (Specific Model)	11	0.91	3848	258.0873053327041	1797510	0.6	2119	523	13735	None	UHSG_MQ_3668	UHSG	
MET0224_bin.1	56.42	0.79	Neural Network (Specific Model)	11	0.838	43520	289.75	1458755	0.32	1408	51	165652	None	UHSG_MQ_3668	UHSG	
MET0230_bin.2	75.92	3.44	Neural Network (Specific Model)	11	0.906	5198	288.8727471327144	1748382	0.63	1831	411	17176	None	UHSG_MQ_3668	UHSG	
MET0240_bin.6	68.68	3.29	Neural Network (Specific Model)	11	0.852	2885	246.8866466294547	2021492	0.33	2329	714	11796	None	UHSG_MQ_3668	UHSG	
MET0243_bin.11	69.27	1.41	Neural Network (Specific Model)	11	0.856	3704	264.27188081936686	1489483	0.64	1611	457	12847	None	UHSG_MQ_3668	UHSG	
MET0249_bin.4	86.71	8.64	Neural Network (Specific Model)	11	0.861	47240	294.66773455377574	2241219	0.33	2185	92	202013	None	UHSG_MQ_3668	UHSG	
MET0259_bin.11	61.59	1.84	Neural Network (Specific Model)	11	0.845	47400	369.52932098765433	1698098	0.47	1296	57	125725	None	UHSG_MQ_3668	UHSG	
MET0266_bin.7	81.01	0.83	Neural Network (Specific Model)	11	0.904	22009	322.92725752508363	1279388	0.52	1196	85	74815	None	UHSG_MQ_3668	UHSG	
MET0267_bin.7	52.93	3.77	Gradient Boost (General Model)	11	0.935	2968	288.25	951484	0.37	1032	329	11141	None	UHSG_MQ_3668	UHSG	
MET0268_bin.1	75.66	0.24	Neural Network (Specific Model)	11	0.886	3827	275.74787363304984	1534680	0.32	1646	463	12264	None	UHSG_MQ_3668	UHSG	
MET0276_bin.21	69.28	2.17	Neural Network (Specific Model)	11	0.907	3216	266.65452179570593	1351093	0.33	1537	447	12964	None	UHSG_MQ_3668	UHSG	
MET0276_bin.7	55.78	0.72	Neural Network (Specific Model)	11	0.868	3038	263.91849529780563	1161167	0.65	1276	406	12057	None	UHSG_MQ_3668	UHSG	
MET0278_bin.12	52.37	0.37	Neural Network (Specific Model)	11	0.927	6256	289.50513022888714	1184195	0.66	1267	241	24578	None	UHSG_MQ_3668	UHSG	
MET0286_bin.1_new	32.57	0.02	Neural Network (Specific Model)	11	0.913	110744	334.1626168224299	586706	0.5	535	11	139986	None	UHSG_MQ_3668	UHSG	
MET0290_bin.6	69.9	1.06	Neural Network (Specific Model)	11	0.916	3682	262.47297297297297	1584909	0.6	1850	480	15160	None	UHSG_MQ_3668	UHSG	
MET0310_bin.28_new	59.13	6.16	Neural Network (Specific Model)	11	0.915	3705	264.5243829018663	1437541	0.45	1661	434	13525	None	UHSG_MQ_3668	UHSG	
MET0317_bin.4	46.15	0.14	Neural Network (Specific Model)	11	0.933	2945	253.87080103359173	629453	0.53	774	224	11387	None	UHSG_MQ_3668	UHSG	
MET0353_bin.56	33.6	0	Neural Network (Specific Model)	11	0.921	514203	343.1860465116279	624344	0.5	559	2	514203	None	UHSG_MQ_3668	UHSG	
MET0354_bin.2	81.89	1.03	Neural Network (Specific Model)	11	0.862	8652	330.1540062434964	2206211	0.47	1922	355	46784	None	UHSG_MQ_3668	UHSG	
MET0433_bin.9	83.37	1.51	Neural Network (Specific Model)	11	0.915	4658	288.72852598091197	1782314	0.63	1886	447	21804	None	UHSG_MQ_3668	UHSG	
MET0438_bin.2	48.82	2.22	Neural Network (Specific Model)	11	0.917	2642	245.72536945812809	1301898	0.6	1624	503	8343	None	UHSG_MQ_3668	UHSG	
MET0459_bin.1	59.49	0.6	Neural Network (Specific Model)	11	0.9	4992	282.20435684647305	905437	0.51	964	215	19192	None	UHSG_MQ_3668	UHSG	
MET0497_bin.7	54.55	0.24	Neural Network (Specific Model)	11	0.923	3418	273.6368501529052	1161534	0.6	1308	370	16096	None	UHSG_MQ_3668	UHSG	
MET0503_bin.1	77.9	0.39	Neural Network (Specific Model)	11	0.899	5463	284.5821347464042	1253241	0.52	1321	277	13640	None	UHSG_MQ_3668	UHSG	
MET0565_bin.5	69.34	1.56	Neural Network (Specific Model)	11	0.899	3547	261.296	1849800	0.65	2125	578	12591	None	UHSG_MQ_3668	UHSG	
MET0576_bin.2	37.64	0.14	Neural Network (Specific Model)	11	0.909	3435	266.61221590909093	618692	0.51	704	189	9461	None	UHSG_MQ_3668	UHSG	
MET0639_bin.8	84.23	0.39	Neural Network (Specific Model)	11	0.88	7161	285.4606401384083	2245711	0.58	2312	412	26567	None	UHSG_MQ_3668	UHSG	
MET0658_bin.1	74.53	3.57	Gradient Boost (General Model)	11	0.905	3716	264.12763656030285	3232322	0.67	3698	959	22057	None	UHSG_MQ_3668	UHSG	
MET0658_bin.36	83.2	0.34	Neural Network (Specific Model)	11	0.906	17169	326.03217237308144	3649912	0.47	3388	347	57743	None	UHSG_MQ_3668	UHSG	
MET0704_bin.2	70.98	1.46	Neural Network (Specific Model)	11	0.917	3148	254.77318494965553	1568649	0.59	1887	521	17595	None	UHSG_MQ_3668	UHSG	
MET0725_bin.4	80.03	1.91	Neural Network (Specific Model)	11	0.871	4253	282.8594444444444	1749616	0.64	1800	470	32076	None	UHSG_MQ_3668	UHSG	
MET0734_bin.3	57.41	0.46	Gradient Boost (General Model)	11	0.935	2977	258.2664319248826	704206	0.43	852	256	6959	None	UHSG_MQ_3668	UHSG	
MET0774_bin.7_new	63.94	10.39	Neural Network (Specific Model)	11	0.849	9090	280.0011242270939	1756375	0.33	1779	291	30837	None	UHSG_MQ_3668	UHSG	
MET0883_bin.10	75.82	2.12	Neural Network (Specific Model)	11	0.908	4817	280.63886113886116	1852183	0.6	2002	435	25425	None	UHSG_MQ_3668	UHSG	
MET1037_bin.1	88.07	2.02	Neural Network (Specific Model)	11	0.876	7859	276.537770518579	2312261	0.6	2449	379	25887	None	UHSG_MQ_3668	UHSG	
MET1051_bin.8	81.07	1.98	Neural Network (Specific Model)	11	0.888	6644	291.7735404896422	2091320	0.71	2124	377	32651	None	UHSG_MQ_3668	UHSG	
MET1054_bin.6	70.58	2.69	Gradient Boost (General Model)	11	0.893	3884	296.03576072821846	1527674	0.42	1538	443	19723	None	UHSG_MQ_3668	UHSG	
MET1058_bin.4	70.82	3.29	Neural Network (Specific Model)	11	0.908	4106	260.37554164660565	1782290	0.6	2077	482	14317	None	UHSG_MQ_3668	UHSG	
MET1061_bin.4	47.29	0.52	Neural Network (Specific Model)	11	0.899	2351	241.47903430749682	1263895	0.6	1574	527	7930	None	UHSG_MQ_3668	UHSG	
SRR1950689_bin.2	85.49	1.34	Neural Network (Specific Model)	11	0.908	4719	273.6069444444444	1948187	0.6	2160	482	26174	None	UHSG_MQ_3668	UHSG	
SRR1950710_bin.1	84.94	0.52	Neural Network (Specific Model)	11	0.902	8465	284.970995091477	2117443	0.6	2241	375	51018	None	UHSG_MQ_3668	UHSG	
SRR1950739_bin.1	78.37	1.92	Neural Network (Specific Model)	11	0.903	4734	282.07619738751816	1288675	0.52	1378	300	20818	None	UHSG_MQ_3668	UHSG	
SRR1950764_bin.1	68.43	0.39	Neural Network (Specific Model)	11	0.897	3400	251.41563393708293	1759706	0.6	2098	567	11107	None	UHSG_MQ_3668	UHSG	
SRR2005698_bin.3	58.21	1.64	Neural Network (Specific Model)	11	0.925	2953	272.52702702702703	1043788	0.31	1184	363	16765	None	UHSG_MQ_3668	UHSG	
SRR2005709_bin.2	80.79	0.21	Neural Network (Specific Model)	11	0.844	10071	285.5361875637105	1988869	0.32	1962	263	28906	None	UHSG_MQ_3668	UHSG	
1111525849475051_bin.1	56.06	8.32	Neural Network (Specific Model)	11	0.886	2178	223.24899408284023	3186719	0.63	4225	1423	9153	None	UHSG_MQ_3668	UHSG	
1111525849478044_bin.2	94.96	5.73	Neural Network (Specific Model)	11	0.892	21159	309.3450100346652	5691041	0.63	5481	420	96930	None	UHSG_MQ_3668	UHSG	
1111525849478105_bin.5	78.84	5.36	Neural Network (Specific Model)	11	0.867	3987	246.6418983700863	1779170	0.49	2086	512	13652	None	UHSG_MQ_3668	UHSG	
1111525849478185_bin.9	72.26	3.69	Neural Network (Specific Model)	11	0.872	4488	276.6010907674328	2437877	0.68	2567	640	17318	None	UHSG_MQ_3668	UHSG	
1111525849478545_bin.6	58.42	4.11	Gradient Boost (General Model)	11	0.891	2555	246.9266263237519	2194978	0.72	2644	868	10822	None	UHSG_MQ_3668	UHSG	
1111525849478545_bin.8	63.77	0.29	Neural Network (Specific Model)	11	0.906	3483	254.5049504950495	1953176	0.67	2323	632	15270	None	UHSG_MQ_3668	UHSG	
1111525849478566_bin.18_new	78.16	3.13	Neural Network (Specific Model)	11	0.902	6594	287.94535283993116	4443968	0.69	4648	854	29010	None	UHSG_MQ_3668	UHSG	
1111525849478649_bin.13	85.2	2.62	Neural Network (Specific Model)	11	0.893	23830	308.32232930079965	5042334	0.63	4877	324	93351	None	UHSG_MQ_3668	UHSG	
1111525849478674_bin.42	84.09	0.08	Neural Network (Specific Model)	11	0.908	282192	346.9257063132194	3281846	0.41	2867	16	522185	None	UHSG_MQ_3668	UHSG	
1111525849478864_bin.17	71.84	6.38	Neural Network (Specific Model)	11	0.9	3905	254.701209390562	3574324	0.64	4217	1031	16961	None	UHSG_MQ_3668	UHSG	
1111525849479042_bin.19	57.44	5.42	Neural Network (Specific Model)	11	0.826	3160	234.58328393598103	1436100	0.52	1687	485	11848	None	UHSG_MQ_3668	UHSG	
1111525849479086_bin.4	74.81	2.21	Neural Network (Specific Model)	11	0.923	4975	270.6421140241365	2108088	0.72	2403	505	21067	None	UHSG_MQ_3668	UHSG	
1111525849479108_bin.6	75	1.54	Neural Network (Specific Model)	11	0.912	4462	267.52138783269965	1847980	0.59	2104	463	17418	None	UHSG_MQ_3668	UHSG	
1111525849479353_bin.6	42.29	0.26	Neural Network (Specific Model)	11	0.903	3834	261.81244598098533	1004051	0.6	1157	284	18345	None	UHSG_MQ_3668	UHSG	
1111525849479445_bin.17	75.44	0.02	Neural Network (Specific Model)	11	0.86	68436	290.2885375494071	1791488	0.32	1771	56	213121	None	UHSG_MQ_3668	UHSG	
1111525849479445_bin.22	77.44	6.95	Neural Network (Specific Model)	11	0.892	4625	274.12370529607193	4710443	0.63	5117	1205	25448	None	UHSG_MQ_3668	UHSG	
1111525849479926_bin.29	72.57	3.63	Gradient Boost (General Model)	11	0.911	3580	252.4164	2072700	0.69	2500	630	12993	None	UHSG_MQ_3668	UHSG	
1111525849479998_bin.7	96.32	3.8	Gradient Boost (General Model)	11	0.922	9270	285.96423076923077	2414850	0.72	2600	377	100922	None	UHSG_MQ_3668	UHSG	HQ
1111525849479998_bin.7_new	57.84	0.22	Neural Network (Specific Model)	11	0.917	3272	258.3720760233918	2307065	0.67	2736	756	14471	None	UHSG_MQ_3668	UHSG	
1111525849480093_bin.55	76.08	0.12	Neural Network (Specific Model)	11	0.885	167269	349.98603909054646	2970818	0.38	2507	31	393667	None	UHSG_MQ_3668	UHSG	
1111525849480910_bin.35_new	41.77	2.13	Neural Network (Specific Model)	11	0.887	2760	259.3014950166113	1053525	0.65	1204	399	9939	None	UHSG_MQ_3668	UHSG	
1111525849480937_bin.8	69.89	3.11	Neural Network (Specific Model)	11	0.837	2964	241.28782816229116	1808383	0.32	2095	626	14313	None	UHSG_MQ_3668	UHSG	
1111525849481762_bin.1	31.21	0.01	Neural Network (Specific Model)	11	0.919	150847	337.21772639691716	570861	0.5	519	8	173374	None	UHSG_MQ_3668	UHSG	
1111525849481795_bin.12	64.02	1.23	Neural Network (Specific Model)	11	0.868	4493	274.9647495361781	1533075	0.64	1617	395	14079	None	UHSG_MQ_3668	UHSG	
1111525849481828_bin.40	38.89	0	Neural Network (Specific Model)	11	0.934	128258	326.8335467349552	818273	0.67	781	11	250099	None	UHSG_MQ_3668	UHSG	
1111525849484253_bin.4	78.38	2.69	Neural Network (Specific Model)	11	0.894	8039	288.7491197183099	4394556	0.63	4544	759	28810	None	UHSG_MQ_3668	UHSG	
1111525849486576_bin.12	77.47	3.02	Neural Network (Specific Model)	11	0.914	32277	301.63891323400526	2255463	0.66	2282	98	162498	None	UHSG_MQ_3668	UHSG	
1111525849486576_bin.19_new	62.71	1.34	Neural Network (Specific Model)	11	0.901	4022	256.57841945288754	2805943	0.55	3290	798	14276	None	UHSG_MQ_3668	UHSG	
1111525849486576_bin.33_new	41.89	0.03	Neural Network (Specific Model)	11	0.895	4944	278.0496551724138	674687	0.52	725	142	17459	None	UHSG_MQ_3668	UHSG	
1111525849486576_bin.44	79.3	4.26	Neural Network (Specific Model)	11	0.923	5176	267.62220478619065	2212328	0.67	2549	516	18108	None	UHSG_MQ_3668	UHSG	
1111525849486576_bin.48	64.83	1.66	Gradient Boost (General Model)	11	0.932	4160	251.67967145790556	2751542	0.44	3409	744	13775	None	UHSG_MQ_3668	UHSG	
1111525849638712_bin.33	60.72	2.47	Gradient Boost (General Model)	11	0.872	4766	271.5504987531172	2990841	0.63	3208	747	27595	None	UHSG_MQ_3668	UHSG	
1111525849638922_bin.10	86.15	4.28	Neural Network (Specific Model)	11	0.903	5919	275.11629778672034	2265166	0.6	2485	463	41013	None	UHSG_MQ_3668	UHSG	
1111525849640249_bin.128	69.26	1.56	Neural Network (Specific Model)	11	0.885	246147	321.6136023916293	4372955	0.63	4014	78	756583	None	UHSG_MQ_3668	UHSG	
1111525849640317_bin.29	62.95	2.39	Neural Network (Specific Model)	11	0.869	3565	271.84712111184643	1415592	0.64	1511	429	17944	None	UHSG_MQ_3668	UHSG	
1111525849640573_bin.1_new	76.83	5.4	Neural Network (Specific Model)	11	0.896	4972	271.14381067961165	4479685	0.63	4944	1074	19874	None	UHSG_MQ_3668	UHSG	
1111525849640573_bin.23	50.03	0.43	Neural Network (Specific Model)	11	0.867	3507	264.9150076569678	1193499	0.64	1306	374	17349	None	UHSG_MQ_3668	UHSG	
1111525849640573_bin.8_new	64.81	4.39	Neural Network (Specific Model)	11	0.932	5606	268.3476563	1985525	0.69	2304	421	37023	None	UHSG_MQ_3668	UHSG	
1111525849644360_bin.14	71.45	0.66	Gradient Boost (General Model)	11	0.929	4521	274.6029870708872	3965044	0.6	4486	982	18265	None	UHSG_MQ_3668	UHSG	
1111525849644360_bin.3	92.7	5.21	Neural Network (Specific Model)	11	0.9	17347	301.020334387709	4435705	0.64	4426	391	81984	None	UHSG_MQ_3668	UHSG	
1111525849644767_bin.45	72.66	2.52	Neural Network (Specific Model)	11	0.899	5179	278.7936274509804	1894249	0.57	2040	416	33082	None	UHSG_MQ_3668	UHSG	
1111525849644800_bin.1	95.95	2.82	Neural Network (Specific Model)	11	0.897	7624	280.86210892236386	2425812	0.6	2589	396	55456	None	UHSG_MQ_3668	UHSG	HQ
1111525849645395_bin.6	77.3	2.27	Neural Network (Specific Model)	11	0.906	5782	280.6148480318884	1858754	0.6	2007	372	28431	None	UHSG_MQ_3668	UHSG	
1111525849645752_bin.31	83.87	3.06	Neural Network (Specific Model)	11	0.902	14741	295.92068704218235	3892098	0.64	3959	381	59068	None	UHSG_MQ_3668	UHSG	
1111525849645752_bin.39	29.15	0.02	Neural Network (Specific Model)	11	0.915	138548	338.42629482071715	556213	0.5	502	5	236015	None	UHSG_MQ_3668	UHSG	
1111525849645752_bin.41	52.46	0.47	Neural Network (Specific Model)	11	0.902	7424	283.3997395833333	722252	0.4	768	129	22139	None	UHSG_MQ_3668	UHSG	
1111525849649755_bin.22	84.71	4.58	Neural Network (Specific Model)	11	0.864	5726	288.40853359489944	2037199	0.64	2039	434	26500	None	UHSG_MQ_3668	UHSG	
1111525849649836_bin.4	69.22	0.09	Neural Network (Specific Model)	11	0.835	85215	293.9071170084439	1749169	0.32	1658	46	209223	None	UHSG_MQ_3668	UHSG	
1111525849662927_bin.1_new	56.5	0.56	Neural Network (Specific Model)	11	0.91	514321	325.495990836197	935185	0.51	873	4	514321	Low confidence prediction - substantial (25%) disagreement between completeness prediction models	UHSG_MQ_3668	UHSG	
1111525849663614_bin.68	68.59	0.36	Neural Network (Specific Model)	11	0.912	112421	325.614768683274	1203725	0.34	1124	24	358178	None	UHSG_MQ_3668	UHSG	
1111525849663614_bin.77	100	2.44	Gradient Boost (General Model)	11	0.884	33105	320.4580924855491	3006373	0.28	2768	135	91418	None	UHSG_MQ_3668	UHSG	HQ
1111525849667770_bin.30	64.99	0.19	Neural Network (Specific Model)	11	0.877	70205	375.43468468468467	1139147	0.42	888	29	201666	None	UHSG_MQ_3668	UHSG	
1111525849667825_bin.1	93.02	4.49	Neural Network (Specific Model)	11	0.89	14670	301.01174496644296	5432430	0.63	5364	558	70933	None	UHSG_MQ_3668	UHSG	HQ
1111525849667897_bin.12_new	68.05	1.62	Neural Network (Specific Model)	11	0.903	9388	291.9340699815838	2627532	0.65	2715	363	34012	None	UHSG_MQ_3668	UHSG	
1111525849667962_bin.18	73.51	1.52	Neural Network (Specific Model)	11	0.882	3869	265.9968008531058	3387638	0.7	3751	992	13632	None	UHSG_MQ_3668	UHSG	
1111525849667962_bin.6	95.4	5.83	Neural Network (Specific Model)	11	0.9	10947	291.32947345422764	4439506	0.64	4577	589	47973	None	UHSG_MQ_3668	UHSG	
1111525849668516_bin.19	57.31	2.32	Neural Network (Specific Model)	11	0.903	3600	257.777630268835	2574828	0.65	3013	779	22984	None	UHSG_MQ_3668	UHSG	
1111525849668648_bin.1	68.04	0.09	Neural Network (Specific Model)	11	0.902	246854	322.8761565836299	1503973	0.6	1405	8	738254	None	UHSG_MQ_3668	UHSG	
1111525849669049_bin.12	47.93	5.98	Neural Network (Specific Model)	11	0.896	3025	226.16826923076923	2198118	0.64	2912	769	14911	None	UHSG_MQ_3668	UHSG	
1111525849669230_bin.1	65.21	0.25	Neural Network (Specific Model)	11	0.896	14991	309.7810218978102	993437	0.51	959	86	42309	None	UHSG_MQ_3668	UHSG	
1111525849669352_bin.13	93.04	2.95	Gradient Boost (General Model)	11	0.861	5390	263.7448071216617	1235480	0.38	1348	290	21380	None	UHSG_MQ_3668	UHSG	HQ
1111525849669879_bin.1_new	48.15	0	Neural Network (Specific Model)	11	0.913	514331	332.3736979166667	837239	0.51	768	2	514331	None	UHSG_MQ_3668	UHSG	
1111525849670236_bin.13	82.93	5.66	Neural Network (Specific Model)	11	0.896	4677	262.56065824722543	2291495	0.6	2613	560	25129	None	UHSG_MQ_3668	UHSG	
1111525849736171_bin.38	45.45	0.45	Neural Network (Specific Model)	11	0.915	199189	334.40555555555557	788457	0.5	720	5	310066	None	UHSG_MQ_3668	UHSG	
1111525849736575_bin.32	70.34	1.67	Neural Network (Specific Model)	11	0.914	8713	296.2815712187959	2645451	0.65	2724	409	34706	None	UHSG_MQ_3668	UHSG	
1111525849736752_bin.19	63.64	1.79	Gradient Boost (General Model)	11	0.932	7591	275.68396501457727	1518587	0.57	1715	263	37652	None	UHSG_MQ_3668	UHSG	
1111525849736824_bin.33	77.85	3.33	Gradient Boost (General Model)	11	0.922	4153	261.23812170047233	3054022	0.72	3599	850	16216	None	UHSG_MQ_3668	UHSG	
1111525849736894_bin.18	80.87	6.76	Neural Network (Specific Model)	11	0.896	10508	271.02890173410407	2195154	0.34	2422	285	32633	None	UHSG_MQ_3668	UHSG	
1111525849736908_bin.15	84.97	0.27	Neural Network (Specific Model)	11	0.898	34663	308.5843989769821	1607970	0.29	1564	69	131768	None	UHSG_MQ_3668	UHSG	
1111525849736979_bin.10	95.56	7.51	Neural Network (Specific Model)	11	0.89	9849	276.7983886814698	4738934	0.67	5089	680	33191	None	UHSG_MQ_3668	UHSG	
1111525849737037_bin.28	76.65	1.31	Gradient Boost (General Model)	11	0.924	3756	263.838756677999	1759947	0.72	2059	520	17091	None	UHSG_MQ_3668	UHSG	
1111525849737051_bin.7	86.95	0.49	Neural Network (Specific Model)	11	0.898	5914	270.593545751634	2207361	0.6	2448	454	24255	None	UHSG_MQ_3668	UHSG	
1111525849737484_bin.2	79.94	1.67	Gradient Boost (General Model)	11	0.91	3792	252.09426702577915	2156479	0.69	2599	636	13515	None	UHSG_MQ_3668	UHSG	
1111525849737600_bin.7	75.88	3.13	Neural Network (Specific Model)	11	0.874	4376	250.43848238482386	1583913	0.5	1845	419	16638	None	UHSG_MQ_3668	UHSG	
1111525849739510_bin.4	98.74	0.54	Gradient Boost (General Model)	11	0.856	58633	304.48776371308014	1261826	0.38	1185	34	135605	None	UHSG_MQ_3668	UHSG	HQ
1111525849743011_bin.20	89.99	1.74	Neural Network (Specific Model)	11	0.904	15991	301.6975381008206	4265311	0.65	4265	410	69859	None	UHSG_MQ_3668	UHSG	
1111525849743147_bin.10	81.86	3.02	Neural Network (Specific Model)	11	0.862	18860	313.17302955665025	1766315	0.64	1624	134	77695	None	UHSG_MQ_3668	UHSG	
1111525849743147_bin.8	70.62	1.01	Neural Network (Specific Model)	11	0.917	6154	281.1479591836735	1618911	0.59	1764	303	26269	None	UHSG_MQ_3668	UHSG	
1111525849743286_bin.13	82.21	4.12	Neural Network (Specific Model)	11	0.914	13570	287.3528072837633	2482189	0.65	2636	286	48379	None	UHSG_MQ_3668	UHSG	
1111525849743844_bin.9	92.11	8.2	Neural Network (Specific Model)	11	0.892	11424	296.8156312625251	5469383	0.63	5489	680	59606	None	UHSG_MQ_3668	UHSG	
1111525849743902_bin.11_new	81.85	1.79	Neural Network (Specific Model)	11	0.905	8919	286.45874292523087	3183254	0.65	3357	472	32964	None	UHSG_MQ_3668	UHSG	
1111525849744104_bin.3	64.63	7.26	Neural Network (Specific Model)	11	0.893	2414	232.28698444060262	3153777	0.64	4049	1306	9378	None	UHSG_MQ_3668	UHSG	
1111525849746667_bin.3	53.44	1.62	Neural Network (Specific Model)	11	0.89	5301	270.16514690982774	896917	0.51	987	197	16727	None	UHSG_MQ_3668	UHSG	
1111525849747079_bin.1	42.51	0	Neural Network (Specific Model)	11	0.916	514334	346.45757575757574	748039	0.5	660	2	514334	None	UHSG_MQ_3668	UHSG	
1111525849748616_bin.33	56.31	2.8	Gradient Boost (General Model)	11	0.915	3001	242.89977628635347	1775422	0.67	2235	610	12497	None	UHSG_MQ_3668	UHSG	
1111525849748616_bin.46	99.67	0.52	Gradient Boost (General Model)	11	0.923	247432	307.1672619047619	1672087	0.48	1680	14	375890	None	UHSG_MQ_3668	UHSG	HQ
1111525849748616_bin.50	98.32	3.13	Gradient Boost (General Model)	11	0.893	17307	316.67631145612796	4516057	0.29	4251	409	100279	None	UHSG_MQ_3668	UHSG	HQ
1111525849751520_bin.18	71.57	4.04	Neural Network (Specific Model)	11	0.897	6039	281.11288868859845	4165301	0.63	4438	872	29297	None	UHSG_MQ_3668	UHSG	
1111525849752591_bin.37	71.97	0.27	Gradient Boost (General Model)	11	0.906	3501	268.46070656092286	2461293	0.75	2774	755	26578	None	UHSG_MQ_3668	UHSG	
1111525849752670_bin.5	65.15	3.39	Neural Network (Specific Model)	11	0.903	8193	282.6720238095238	1573930	0.6	1680	259	67829	None	UHSG_MQ_3668	UHSG	
1111525849755644_bin.24	56.66	4.36	Gradient Boost (General Model)	11	0.885	3387	248.43342579750347	1211726	0.38	1442	380	13701	None	UHSG_MQ_3668	UHSG	
1111525849755644_bin.72	92.45	5.86	Neural Network (Specific Model)	11	0.908	8805	283.73104056437387	2122793	0.39	2268	325	37984	None	UHSG_MQ_3668	UHSG	
1111525849755863_bin.18	77.39	1.03	Neural Network (Specific Model)	11	0.925	11565	290.4623421854593	2159392	0.72	2297	290	39140	None	UHSG_MQ_3668	UHSG	
1111525849755863_bin.5	81.48	4.07	Neural Network (Specific Model)	11	0.867	8344	298.5662520281233	1906274	0.65	1849	303	32881	None	UHSG_MQ_3668	UHSG	
